,annual_pc_price_change,pe-ratio,ps-ratio,pb-ratio,roe,roa,operating-margin,net-profit-margin,debt-equity-ratio,current-ratio,quick-ratio,inventory-turnover,receiveable-turnover,operating-income,net-income
EG,0.1550354522741159,4.83,0.87,0.62,13.2256,4.4829,22.4827,17.9388,0.1668,,0.0,,,,
PM,,7.61,0.79,7.62,106.6233,18.9627,16.1727,10.2159,2.5087,1.3135,0.49,5.0035,20.0387,,
BG,0.250435510661571,23.99,0.15,0.6,3.8016,1.5738,-0.3292,0.675,0.3681,1.8983,1.12,8.3756,17.7427,,
STLD,0.6240901500376053,0.0,0.65,1.37,-0.5501,-0.2148,3.0194,-0.2067,1.1096,2.4461,1.01,4.174,7.0239,,
NOC,0.2846432185977869,7.27,0.45,0.92,11.3029,4.7402,8.2242,6.0976,0.3385,1.2362,1.07,19.4915,8.1467,,
INCY,1.4036939313984167,0.0,99.84,-10.58,206.9368,-29.7407,-1508.559,-2286.778,-4.3282,4.9392,0.0,,0.0566,,
LOW,0.105882922753719,,,1.15,12.1573,6.728,7.2693,4.5283,0.3356,1.2156,0.13,3.8651,,,
AON,-0.1480252316606756,12.88,1.28,1.64,12.5391,2.9663,13.4431,9.8354,0.3697,,0.0,,,,
DIS,0.4372259823707864,,,1.21,10.1877,5.718,14.3987,9.1482,0.3585,1.3308,1.19,23.9591,7.4473,,
CBRE,2.141203703703704,169.63,0.89,5.57,-3.5239,-0.5484,5.8054,0.8003,3.8387,1.3914,1.39,344.336,3.322,,
WFC,-0.0614690188771366,10.64,0.86,0.85,11.9642,1.0185,,11.9222,2.1234,,0.0,,,,
SWK,0.5665296175334471,13.64,0.82,1.51,11.2155,4.7305,8.1301,6.0908,0.6876,1.1845,0.88,5.9809,6.9222,,
SRE,0.3556853263901804,8.06,1.11,0.97,12.261,3.9352,16.1115,13.8046,0.9351,0.5903,0.54,16.1472,4.8685,,
SO,-0.0488176842552737,8.65,0.9,0.94,11.48,3.2817,20.7584,10.4364,1.2758,1.0518,0.65,2.8675,12.0821,,
BX,1.1563674925286804,0.0,1.08,0.36,-39.7309,-25.4085,-139.1533,-40.3276,0.1093,0.9531,0.0,,1.6635,,
FE,0.0051354231596727,7.57,0.59,0.89,10.0035,2.4953,12.9731,6.7217,1.744,0.6399,0.52,9.0927,9.2863,,
MU,2.999961519221149,,,0.89,-28.7217,-17.3924,-34.8949,-39.1838,0.4039,1.7674,1.25,5.3121,6.0188,,
RSG,0.1799973646066675,15.84,0.96,1.08,6.5613,2.5409,19.3899,6.0372,0.9201,0.4963,0.0,,9.4776,,
LEN,0.4971766813349427,0.0,0.62,0.82,-17.2356,-6.098,-14.7533,-13.3727,1.067,8.5533,2.61,0.8469,6.8336,,
PH,0.2941947887618088,,,1.23,11.7263,5.176,8.1218,4.9327,0.5335,1.5574,0.93,6.5213,7.2737,,
EIX,0.1252209196532214,8.31,0.57,0.64,9.4267,2.2971,11.3098,6.8684,0.9903,1.1698,1.03,8.0075,12.1544,,
MO,0.4031488472969717,5.67,0.77,4.45,78.7819,8.7466,23.1873,13.6101,2.9371,0.7223,0.5,8.1337,245.375,,
TMUS,-0.4861982969285503,10.45,0.52,0.79,7.7287,2.3943,15.3796,5.081,1.5931,1.8702,1.69,13.5978,67.5356,,
AXP,1.2607069693261654,21.49,1.45,2.72,14.8341,1.7076,,11.197,4.2105,,0.0,,,,
HAL,0.6823119308863592,19.3,1.51,2.53,13.2922,7.0383,13.5877,7.8024,0.5223,2.99,2.44,7.806,4.9511,,
UHS,0.6347168343117398,10.82,0.54,1.54,16.9743,7.6744,10.0057,4.9829,0.535,1.3661,1.22,8.2975,8.6338,,
AIG,-0.045223594173361,0.0,0.04,0.03,-45.3061,-1.5123,-11.7195,-16.2286,1.1552,,0.0,,,,
WBD,1.1659604519774014,11.89,1.88,0.7,9.1669,5.2045,36.8421,15.6449,0.5619,2.1341,0.0,,4.2586,,
ITW,0.4129433610365816,18.47,1.28,1.95,10.9849,6.0231,10.1891,7.1664,0.3548,2.0012,1.52,6.6017,5.4477,,
RF,-0.314227686113807,0.0,0.42,0.25,-7.5215,-0.7546,,-50.0993,1.2377,,0.0,,,,
RHI,0.3131255269712749,85.01,0.99,3.37,4.1412,2.9032,2.1511,1.1548,0.0021,2.5142,0.0,,8.3792,,
RVTY,0.5066793665912608,26.0,1.43,1.36,4.5097,2.4014,7.4767,5.2929,0.3428,1.778,1.42,4.7548,4.8434,,
FICO,0.270042321461992,,,1.7,10.9059,5.0208,18.5097,10.3216,0.9496,3.8622,0.0,,6.1994,,
ELV,0.3835722101125296,4.81,0.36,0.88,19.088,9.1048,12.0888,7.3082,0.3538,1.913,0.0,,15.6086,,
GL,-0.004610178927133,5.3,0.69,0.63,11.3582,2.4092,20.7702,12.9998,0.3029,,0.0,,,,
TFC,-0.0190159903081735,13.79,0.93,0.69,5.3999,0.5291,,12.2172,1.8153,,0.0,,,,
CINF,-0.0368637768706199,6.16,0.68,0.56,9.0756,2.9917,16.3208,11.0684,0.1763,,0.0,,,,
GIS,0.202232478265536,,,1.93,24.2537,7.3495,15.973,8.9614,1.3063,0.9803,0.61,6.9653,15.2673,,
NEE,0.0876252224145077,8.99,0.93,1.14,12.4547,3.3328,16.5825,10.3241,1.4567,0.6725,0.54,8.4436,6.9617,,
HSY,0.0646147715304634,13.78,1.13,7.85,57.342,11.8637,14.3732,8.2284,2.0281,1.5214,0.95,6.2449,12.9113,,
JNJ,0.1127620744290098,9.88,1.96,2.37,24.2469,12.9549,25.4536,19.8168,0.2874,1.8196,1.58,3.5612,6.4169,,
MTCH,,,,,-30.5795,-23.8172,-77.0766,-72.6833,0.0306,6.8901,0.0,,14.4072,,
AME,0.2748277559055119,15.95,1.8,2.41,13.1313,6.3391,17.4446,9.8063,0.6648,2.2849,1.55,4.6092,6.3321,,
HAS,0.1326494668189533,8.1,0.75,1.82,23.5099,9.6213,14.4692,9.2167,0.7187,2.5065,2.25,8.0634,3.916,,
MMM,0.4852356969966676,12.14,1.67,2.92,24.3873,11.9046,20.8191,13.8088,0.4293,2.2044,1.67,4.5885,7.1148,,
GS,1.0253704329540758,6.19,1.62,0.98,20.9938,1.5767,43.8957,26.9896,7.344,0.8043,0.0,,0.6653,,
GOOGL,1.0152039506940933,30.44,8.38,5.49,18.1091,16.1,35.1444,27.5675,,10.6178,0.0,,7.3886,,
JCI,0.6884361977700191,,,0.4,-14.2118,-7.2046,-8.9207,-10.6504,0.3299,1.6941,1.41,7.9343,6.636,,
CMG,0.4223943207486287,22.32,1.87,3.95,18.0316,13.1923,13.4156,8.3538,0.0001,2.9118,2.86,203.0456,318.7943,,
ZION,-0.4733311349217677,0.0,0.39,0.28,-29.0359,-2.3897,,-180.2886,0.5225,,0.0,,,,
GOOG,,,,,18.1091,16.1,35.1444,27.5675,,10.6178,0.0,,7.3886,,
FITB,0.189509275666293,9.27,0.49,0.39,7.4535,0.65,,11.1256,0.8968,,0.0,,,,
ADBE,0.72757162987318,47.41,6.31,3.75,7.9031,5.3075,23.4402,13.1204,0.2045,2.9289,0.0,,7.1696,,
